dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
1.253371,10,8,564,354,13.563422,254,252,3242.455811,1978.66394,2,1,137.315778,168.05,9667.446808,246.601063,255,4085031967,1806943762,255,0.13758,0.077017,0.060563,56,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
4e-06,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,6,14,0,Analysis,1
4e-06,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,6,14,0,Backdoor,1
4e-06,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,5,1,1,1,0,0,0,1,1,0,Reconnaissance,1
8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,2,2,2,2,0,0,0,6,11,0,Analysis,1
8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,2,2,2,2,0,0,0,6,11,0,Backdoor,1
1.044788,10,8,564,354,16.271243,254,252,3889.784424,2373.687256,2,1,113.393333,142.236859,7525.132318,211.773812,255,4008526587,1522660968,255,0.105062,0.049119,0.055943,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
4e-06,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,6,14,0,Analysis,1
4e-06,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,6,14,0,Backdoor,1
0.59745,10,8,862,354,28.454263,254,252,10390.82715,4150.974609,2,1,66.383333,81.204,3752.065008,156.850609,255,675111170,3881932079,255,0.098845,0.028287,0.070558,86,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.253219,10,6,700,268,59.237259,254,252,19903.71875,7076.87793,2,1,25.836333,41.400199,1368.779667,58.167551,255,18819998,1857625698,255,0.103127,0.046184,0.056943,70,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
7e-06,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.035991,10,8,564,354,16.40941,254,252,3922.814209,2393.843262,2,1,113.453667,144.433859,8457.792077,197.807453,255,3426168584,295970543,255,0.11053,0.024943,0.085587,56,44,0,0,2,1,2,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1.2e-05,2,0,640,0,83333.33039,254,0,213333328.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,320,0,0,0,6,2,2,2,2,2,0,0,0,5,2,0,Reconnaissance,1
0.0,1,0,24,0,0.0,254,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,24,0,0,0,4,2,2,1,1,2,0,0,0,3,2,0,Reconnaissance,1
0.706298,10,8,564,354,24.069161,254,252,5753.945312,3511.265869,2,1,77.369111,98.753,5907.884176,151.812594,255,3117641169,1511385872,255,0.0651,0.015016,0.050084,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,3,2,2,3,0,0,0,6,11,0,Analysis,1
1.2e-05,2,0,640,0,83333.33039,254,0,213333328.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,320,0,0,0,6,2,2,2,2,2,0,0,0,5,2,0,Reconnaissance,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,3,2,2,3,0,0,0,6,11,0,Backdoor,1
1.51583,10,8,564,354,11.214978,254,252,2681.039307,1636.067383,2,1,168.425556,204.511422,9984.047809,298.931875,255,3502874762,1087842646,255,0.122554,0.083583,0.038971,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.908438,10,10,828,1398,20.915021,62,252,6569.518066,11087.16211,2,2,100.937556,89.045555,6236.195314,135.040844,255,3396121596,3781126788,255,0.182376,0.1064,0.075976,83,140,0,0,4,1,1,1,1,1,0,0,0,1,3,0,Analysis,1
0.559038,10,8,830,1224,30.409383,62,252,10689.79199,15326.3291,2,2,62.115333,64.863145,3069.56721,98.438555,255,1197013946,1413783536,255,0.156262,0.104354,0.051908,83,153,0,0,6,1,1,1,1,1,0,0,0,1,4,0,Analysis,1
4e-06,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,3,2,2,3,0,0,0,6,11,0,Analysis,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,3,2,2,3,0,0,0,6,11,0,Backdoor,1
0.540027,10,8,930,354,31.479906,254,252,12399.37988,4592.362793,2,1,59.895889,73.493289,3740.379527,123.861383,255,3041179451,2924213114,255,0.043654,0.025573,0.018081,93,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.257799,10,6,854,268,58.184865,254,252,23863.55273,6951.151855,2,1,28.533556,44.820398,1488.913685,67.140461,255,1279666824,1057302248,255,0.046844,0.033693,0.013151,85,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.983405,10,8,564,354,17.286876,254,252,4132.580078,2521.850098,2,1,106.340556,126.447711,6547.193823,173.665422,255,3507311387,2487167589,255,0.18189,0.09826,0.08363,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,4,4,4,4,0,0,0,8,11,0,Analysis,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,4,4,4,4,0,0,0,8,11,0,Backdoor,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.2e-05,2,0,168,0,83333.33039,254,0,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,4,4,4,4,0,0,0,8,11,0,Analysis,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,4,4,4,4,0,0,0,8,11,0,Backdoor,1
3.5e-05,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,Backdoor,1
1.533889,10,8,564,354,11.08294,254,252,2649.474609,1616.805298,2,1,160.984333,209.364281,9745.898024,280.942406,255,4084298814,1939673185,255,0.121763,0.068328,0.053435,56,44,0,0,6,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
1.163212,10,8,564,354,14.614706,254,252,3493.774414,2132.027588,2,1,128.339111,155.457859,8671.155068,233.512719,255,3445047556,649152834,255,0.169209,0.074996,0.094213,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.347108,10,8,564,354,12.619627,254,252,3016.833008,1840.980835,2,1,149.678667,182.578,10012.87186,281.521313,255,3031237496,2233285230,255,0.068857,0.056871,0.011986,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,4,4,4,4,0,0,0,8,11,0,Analysis,1
3.5e-05,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,Analysis,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,4,4,4,4,0,0,0,8,11,0,Backdoor,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,4,1,0,Reconnaissance,1
3.5e-05,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,Backdoor,1
0.35827,8,8,364,390,41.867866,254,252,7123.119629,7636.69873,1,2,51.181429,49.05343,3813.633007,108.606398,255,2559062655,3879167536,255,0.025049,0.008298,0.016751,46,49,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
2.640133,12,2,1288,96,4.923995,254,252,3578.607666,145.44722,6,1,240.012097,0.004,20607.75913,0.0,255,1099379166,1070029935,255,0.206978,0.105559,0.101419,107,48,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.615726,10,6,970,268,24.361486,254,252,11342.70801,2910.385498,2,1,65.201333,108.695,4170.339575,191.706719,255,1074195119,3654326416,255,0.141703,0.072241,0.069462,97,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.66957,10,8,840,1224,25.389428,62,252,9032.662109,12796.27148,2,2,74.396667,85.234,3633.960396,139.010719,255,4199647050,654544405,255,0.172245,0.072921,0.099324,84,153,0,0,6,1,1,1,1,1,0,0,0,1,4,0,Analysis,1
0.567755,10,8,806,1160,29.942494,62,252,10229.76465,14301.94434,2,2,63.083889,70.831289,3407.217935,93.890445,255,268377176,361041836,255,0.146384,0.071297,0.075087,81,145,0,0,6,1,2,2,1,2,0,0,0,2,4,0,Analysis,1
0.722968,10,8,564,354,23.514181,254,252,5621.272461,3430.303955,2,1,79.036111,96.527711,5996.817272,132.956984,255,157734300,249342421,255,0.069565,0.047264,0.022301,56,44,0,0,1,1,1,1,1,1,0,0,0,4,1,0,Reconnaissance,1
0.788337,10,8,564,354,21.564382,254,252,5155.155762,3145.862793,2,1,86.152,102.85657,5927.812074,146.711594,255,3739040040,1463493906,255,0.133155,0.068331,0.064824,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
3.5e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,Analysis,1
3.5e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,Backdoor,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,4,4,4,4,0,0,0,8,11,0,Analysis,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,4,4,4,4,0,0,0,8,11,0,Backdoor,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,2,10,0,Analysis,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,2,10,0,Backdoor,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,3,1,1,1,0,0,0,1,6,0,Reconnaissance,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,5,2,0,Analysis,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,5,2,0,Backdoor,1
1.1e-05,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,Analysis,1
1.1e-05,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,Backdoor,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
3.5e-05,2,0,200,0,28571.42781,254,0,22857142.0,0.0,0,0,0.035,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,Analysis,1
0.872942,10,8,564,354,19.474376,254,252,4655.521484,2840.967773,2,1,96.993556,116.172711,7246.173662,176.475281,255,1259156608,121803075,255,0.102454,0.059162,0.043292,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
3.5e-05,2,0,200,0,28571.42781,254,0,22857142.0,0.0,0,0,0.035,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,Backdoor,1
0.643536,10,8,880,354,26.41655,254,252,9845.603516,3853.708496,2,1,67.832778,82.741859,4260.128458,123.071367,255,1233319689,3490203496,255,0.138778,0.064339,0.074439,88,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Backdoor,1
0.851687,10,8,564,354,19.960384,254,252,4771.706055,2911.86792,2,1,94.631889,108.265,6390.189084,146.604219,255,459138345,3789490003,255,0.154099,0.093157,0.060942,56,44,0,0,4,1,2,1,1,1,0,0,0,1,7,0,Reconnaissance,1
0.833498,10,8,564,354,20.39597,254,252,4875.836426,2975.412109,2,1,89.274222,110.526,5952.747903,164.193266,255,193639558,1187609075,255,0.117808,0.059805,0.058003,56,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.94037,10,8,564,354,18.07799,254,252,4321.703125,2637.259766,2,1,100.279556,123.006,6645.743328,174.274125,255,1838238079,2444021535,255,0.121798,0.07932,0.042478,56,44,0,0,6,1,5,1,1,1,0,0,0,2,1,0,Reconnaissance,1
7e-06,2,0,630,0,142857.1409,254,0,360000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,315,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,6,10,0,Analysis,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,6,10,0,Backdoor,1
1.1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,Analysis,1
1.1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,Backdoor,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,18,2,1,1,1,1,0,0,0,4,1,0,Reconnaissance,1
1e-05,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,6,10,0,Analysis,1
1e-05,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,6,10,0,Backdoor,1
1.1e-05,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,Analysis,1
1.1e-05,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,Backdoor,1
3.5e-05,2,0,200,0,28571.42781,254,0,22857142.0,0.0,0,0,0.035,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,Analysis,1
3.5e-05,2,0,200,0,28571.42781,254,0,22857142.0,0.0,0,0,0.035,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,Backdoor,1
0.610259,10,6,1026,268,24.579728,254,252,12112.88965,2936.458252,2,1,63.477889,107.044203,3311.155008,175.236938,255,2652821,2190160624,255,0.154335,0.07503,0.079305,103,45,0,0,2,1,2,1,1,1,0,0,0,2,1,0,Reconnaissance,1
1.202956,10,8,564,354,14.131856,254,252,3378.344727,2061.588379,2,1,131.229556,152.626719,7894.090287,235.809687,255,3451291611,2677886107,255,0.193561,0.134557,0.059004,56,44,0,0,2,1,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
1.005567,10,6,956,268,14.916958,254,252,6849.867188,1782.079224,2,1,109.704667,188.817406,7996.971175,353.772875,255,1481884613,1217525678,255,0.122839,0.061457,0.061382,96,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,6,10,0,Analysis,1
0.866229,10,8,564,354,19.625295,254,252,4691.600098,2862.984375,2,1,96.247667,122.619289,6577.458961,191.975422,255,2718061370,135567614,255,0.033206,0.007245,0.025961,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.4e-05,2,0,136,0,71428.57045,254,0,38857144.0,0.0,0,0,0.014,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,2,2,2,1,1,1,0,0,0,2,2,0,Shellcode,1
1.065225,10,8,564,354,15.95907,254,252,3815.156494,2328.146729,2,1,113.135333,138.933859,7195.906673,191.519281,255,402133272,128566728,255,0.172354,0.092678,0.079676,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
3.5e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,Analysis,1
1.1e-05,2,0,296,0,90909.0902,254,0,107636360.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,148,0,0,0,2,2,1,1,1,1,0,0,0,1,3,0,Shellcode,1
3.5e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,Backdoor,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,6,10,0,Backdoor,1
1.1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,Analysis,1
1.1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,Backdoor,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,2,10,0,Analysis,1
1.1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,11,12,0,Analysis,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,2,10,0,Backdoor,1
1.1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,11,12,0,Backdoor,1
1e-05,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,6,10,0,Analysis,1
1e-05,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,6,10,0,Backdoor,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,2,10,0,Analysis,1
1.1e-05,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,11,12,0,Analysis,1
1.1e-05,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,11,12,0,Backdoor,1
1.162029,10,8,564,354,14.629583,254,252,3497.330811,2134.197998,2,1,124.416444,154.517719,7915.902161,223.280391,255,897878286,161322383,255,0.14819,0.080394,0.067796,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.689151,10,8,822,1174,24.668034,62,252,8590.280273,11933.52441,2,2,76.572333,80.635141,3874.183014,122.803234,255,312265640,3692284411,255,0.19675,0.124085,0.072665,82,147,0,0,10,1,1,1,1,1,0,0,0,3,5,0,Analysis,1
1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,2,10,0,Backdoor,1
0.619396,10,6,892,268,24.217142,254,252,10371.39453,2893.141113,2,1,63.818111,108.947797,3347.751328,154.030937,255,2830589230,3795793405,255,0.163041,0.074647,0.088394,89,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
7e-06,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,3,10,0,Analysis,1
7e-06,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,3,10,0,Backdoor,1
1.1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,11,12,0,Analysis,1
1.1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,11,12,0,Backdoor,1
3e-06,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,4,12,0,Analysis,1
3e-06,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,4,12,0,Backdoor,1
0.749552,10,8,564,354,22.680214,254,252,5421.905273,3308.643066,2,1,79.757444,100.92443,5924.068381,142.879859,255,319446379,4274837336,255,0.113751,0.043071,0.07068,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.219579,10,6,864,268,68.312545,254,252,28345.15234,8161.071777,2,1,23.873,34.027602,1449.954631,61.587359,255,897711735,1709075819,255,0.102668,0.04943,0.053238,86,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
